index,Province/State,Country/Region,Lat,Long,date,cases
113,Saint Barthelemy,France,17.9,-62.8333,3/23/20,3
113,Saint Barthelemy,France,17.9,-62.8333,3/24/20,3
113,Saint Barthelemy,France,17.9,-62.8333,3/25/20,3
113,Saint Barthelemy,France,17.9,-62.8333,3/26/20,3
113,Saint Barthelemy,France,17.9,-62.8333,3/27/20,5
114,St Martin,France,18.0708,-63.0501,1/22/20,0
114,St Martin,France,18.0708,-63.0501,1/23/20,0
114,St Martin,France,18.0708,-63.0501,1/24/20,0
114,St Martin,France,18.0708,-63.0501,1/25/20,0
114,St Martin,France,18.0708,-63.0501,1/26/20,0
114,St Martin,France,18.0708,-63.0501,1/27/20,0
114,St Martin,France,18.0708,-63.0501,1/28/20,0
114,St Martin,France,18.0708,-63.0501,1/29/20,0
114,St Martin,France,18.0708,-63.0501,1/30/20,0
114,St Martin,France,18.0708,-63.0501,1/31/20,0
114,St Martin,France,18.0708,-63.0501,2/1/20,0
114,St Martin,France,18.0708,-63.0501,2/2/20,0
114,St Martin,France,18.0708,-63.0501,2/3/20,0
114,St Martin,France,18.0708,-63.0501,2/4/20,0
114,St Martin,France,18.0708,-63.0501,2/5/20,0
114,St Martin,France,18.0708,-63.0501,2/6/20,0
114,St Martin,France,18.0708,-63.0501,2/7/20,0
114,St Martin,France,18.0708,-63.0501,2/8/20,0
114,St Martin,France,18.0708,-63.0501,2/9/20,0
114,St Martin,France,18.0708,-63.0501,2/10/20,0
114,St Martin,France,18.0708,-63.0501,2/11/20,0
114,St Martin,France,18.0708,-63.0501,2/12/20,0
114,St Martin,France,18.0708,-63.0501,2/13/20,0
114,St Martin,France,18.0708,-63.0501,2/14/20,0
114,St Martin,France,18.0708,-63.0501,2/15/20,0
114,St Martin,France,18.0708,-63.0501,2/16/20,0
114,St Martin,France,18.0708,-63.0501,2/17/20,0
114,St Martin,France,18.0708,-63.0501,2/18/20,0
114,St Martin,France,18.0708,-63.0501,2/19/20,0
114,St Martin,France,18.0708,-63.0501,2/20/20,0
114,St Martin,France,18.0708,-63.0501,2/21/20,0
114,St Martin,France,18.0708,-63.0501,2/22/20,0
114,St Martin,France,18.0708,-63.0501,2/23/20,0
114,St Martin,France,18.0708,-63.0501,2/24/20,0
114,St Martin,France,18.0708,-63.0501,2/25/20,0
114,St Martin,France,18.0708,-63.0501,2/26/20,0
114,St Martin,France,18.0708,-63.0501,2/27/20,0
114,St Martin,France,18.0708,-63.0501,2/28/20,0
114,St Martin,France,18.0708,-63.0501,2/29/20,0
114,St Martin,France,18.0708,-63.0501,3/1/20,0
114,St Martin,France,18.0708,-63.0501,3/2/20,0
114,St Martin,France,18.0708,-63.0501,3/3/20,0
114,St Martin,France,18.0708,-63.0501,3/4/20,0
114,St Martin,France,18.0708,-63.0501,3/5/20,0
114,St Martin,France,18.0708,-63.0501,3/6/20,0
114,St Martin,France,18.0708,-63.0501,3/7/20,0
114,St Martin,France,18.0708,-63.0501,3/8/20,0
114,St Martin,France,18.0708,-63.0501,3/9/20,2
114,St Martin,France,18.0708,-63.0501,3/10/20,2
114,St Martin,France,18.0708,-63.0501,3/11/20,2
114,St Martin,France,18.0708,-63.0501,3/12/20,2
114,St Martin,France,18.0708,-63.0501,3/13/20,2
114,St Martin,France,18.0708,-63.0501,3/14/20,2
114,St Martin,France,18.0708,-63.0501,3/15/20,2
114,St Martin,France,18.0708,-63.0501,3/16/20,2
114,St Martin,France,18.0708,-63.0501,3/17/20,2
114,St Martin,France,18.0708,-63.0501,3/18/20,3
114,St Martin,France,18.0708,-63.0501,3/19/20,4
114,St Martin,France,18.0708,-63.0501,3/20/20,4
114,St Martin,France,18.0708,-63.0501,3/21/20,4
114,St Martin,France,18.0708,-63.0501,3/22/20,5
114,St Martin,France,18.0708,-63.0501,3/23/20,8
114,St Martin,France,18.0708,-63.0501,3/24/20,8
114,St Martin,France,18.0708,-63.0501,3/25/20,11
114,St Martin,France,18.0708,-63.0501,3/26/20,11
114,St Martin,France,18.0708,-63.0501,3/27/20,11
115,Martinique,France,14.6415,-61.0242,1/22/20,0
115,Martinique,France,14.6415,-61.0242,1/23/20,0
115,Martinique,France,14.6415,-61.0242,1/24/20,0
115,Martinique,France,14.6415,-61.0242,1/25/20,0
115,Martinique,France,14.6415,-61.0242,1/26/20,0
115,Martinique,France,14.6415,-61.0242,1/27/20,0
115,Martinique,France,14.6415,-61.0242,1/28/20,0
115,Martinique,France,14.6415,-61.0242,1/29/20,0
115,Martinique,France,14.6415,-61.0242,1/30/20,0
115,Martinique,France,14.6415,-61.0242,1/31/20,0
115,Martinique,France,14.6415,-61.0242,2/1/20,0
115,Martinique,France,14.6415,-61.0242,2/2/20,0
115,Martinique,France,14.6415,-61.0242,2/3/20,0
115,Martinique,France,14.6415,-61.0242,2/4/20,0
115,Martinique,France,14.6415,-61.0242,2/5/20,0
115,Martinique,France,14.6415,-61.0242,2/6/20,0
115,Martinique,France,14.6415,-61.0242,2/7/20,0
115,Martinique,France,14.6415,-61.0242,2/8/20,0
115,Martinique,France,14.6415,-61.0242,2/9/20,0
115,Martinique,France,14.6415,-61.0242,2/10/20,0
115,Martinique,France,14.6415,-61.0242,2/11/20,0
115,Martinique,France,14.6415,-61.0242,2/12/20,0
115,Martinique,France,14.6415,-61.0242,2/13/20,0
115,Martinique,France,14.6415,-61.0242,2/14/20,0
115,Martinique,France,14.6415,-61.0242,2/15/20,0
115,Martinique,France,14.6415,-61.0242,2/16/20,0
115,Martinique,France,14.6415,-61.0242,2/17/20,0
115,Martinique,France,14.6415,-61.0242,2/18/20,0
115,Martinique,France,14.6415,-61.0242,2/19/20,0
115,Martinique,France,14.6415,-61.0242,2/20/20,0
115,Martinique,France,14.6415,-61.0242,2/21/20,0
115,Martinique,France,14.6415,-61.0242,2/22/20,0
115,Martinique,France,14.6415,-61.0242,2/23/20,0
115,Martinique,France,14.6415,-61.0242,2/24/20,0
115,Martinique,France,14.6415,-61.0242,2/25/20,0
115,Martinique,France,14.6415,-61.0242,2/26/20,0
115,Martinique,France,14.6415,-61.0242,2/27/20,0
115,Martinique,France,14.6415,-61.0242,2/28/20,0
115,Martinique,France,14.6415,-61.0242,2/29/20,0
115,Martinique,France,14.6415,-61.0242,3/1/20,0
115,Martinique,France,14.6415,-61.0242,3/2/20,0
115,Martinique,France,14.6415,-61.0242,3/3/20,0
115,Martinique,France,14.6415,-61.0242,3/4/20,0
115,Martinique,France,14.6415,-61.0242,3/5/20,0
115,Martinique,France,14.6415,-61.0242,3/6/20,0
115,Martinique,France,14.6415,-61.0242,3/7/20,2
115,Martinique,France,14.6415,-61.0242,3/8/20,2
115,Martinique,France,14.6415,-61.0242,3/9/20,2
115,Martinique,France,14.6415,-61.0242,3/10/20,2
115,Martinique,France,14.6415,-61.0242,3/11/20,3
115,Martinique,France,14.6415,-61.0242,3/12/20,3
115,Martinique,France,14.6415,-61.0242,3/13/20,3
115,Martinique,France,14.6415,-61.0242,3/14/20,9
115,Martinique,France,14.6415,-61.0242,3/15/20,9
115,Martinique,France,14.6415,-61.0242,3/16/20,15
115,Martinique,France,14.6415,-61.0242,3/17/20,16
115,Martinique,France,14.6415,-61.0242,3/18/20,19
115,Martinique,France,14.6415,-61.0242,3/19/20,23
115,Martinique,France,14.6415,-61.0242,3/20/20,32
115,Martinique,France,14.6415,-61.0242,3/21/20,32
115,Martinique,France,14.6415,-61.0242,3/22/20,44
115,Martinique,France,14.6415,-61.0242,3/23/20,53
115,Martinique,France,14.6415,-61.0242,3/24/20,57
115,Martinique,France,14.6415,-61.0242,3/25/20,66
115,Martinique,France,14.6415,-61.0242,3/26/20,66
115,Martinique,France,14.6415,-61.0242,3/27/20,81
116,,France,46.2276,2.2137,1/22/20,0
116,,France,46.2276,2.2137,1/23/20,0
116,,France,46.2276,2.2137,1/24/20,2
116,,France,46.2276,2.2137,1/25/20,3
116,,France,46.2276,2.2137,1/26/20,3
116,,France,46.2276,2.2137,1/27/20,3
116,,France,46.2276,2.2137,1/28/20,4
116,,France,46.2276,2.2137,1/29/20,5
116,,France,46.2276,2.2137,1/30/20,5
116,,France,46.2276,2.2137,1/31/20,5
116,,France,46.2276,2.2137,2/1/20,6
116,,France,46.2276,2.2137,2/2/20,6
116,,France,46.2276,2.2137,2/3/20,6
116,,France,46.2276,2.2137,2/4/20,6
116,,France,46.2276,2.2137,2/5/20,6
116,,France,46.2276,2.2137,2/6/20,6
116,,France,46.2276,2.2137,2/7/20,6
116,,France,46.2276,2.2137,2/8/20,11
116,,France,46.2276,2.2137,2/9/20,11
116,,France,46.2276,2.2137,2/10/20,11
116,,France,46.2276,2.2137,2/11/20,11
116,,France,46.2276,2.2137,2/12/20,11
116,,France,46.2276,2.2137,2/13/20,11
116,,France,46.2276,2.2137,2/14/20,11
116,,France,46.2276,2.2137,2/15/20,12
116,,France,46.2276,2.2137,2/16/20,12
116,,France,46.2276,2.2137,2/17/20,12
116,,France,46.2276,2.2137,2/18/20,12
116,,France,46.2276,2.2137,2/19/20,12
116,,France,46.2276,2.2137,2/20/20,12
116,,France,46.2276,2.2137,2/21/20,12
116,,France,46.2276,2.2137,2/22/20,12
116,,France,46.2276,2.2137,2/23/20,12
116,,France,46.2276,2.2137,2/24/20,12
116,,France,46.2276,2.2137,2/25/20,14
116,,France,46.2276,2.2137,2/26/20,18
116,,France,46.2276,2.2137,2/27/20,38
116,,France,46.2276,2.2137,2/28/20,57
116,,France,46.2276,2.2137,2/29/20,100
116,,France,46.2276,2.2137,3/1/20,130
116,,France,46.2276,2.2137,3/2/20,191
116,,France,46.2276,2.2137,3/3/20,204
116,,France,46.2276,2.2137,3/4/20,285
116,,France,46.2276,2.2137,3/5/20,377
116,,France,46.2276,2.2137,3/6/20,653
116,,France,46.2276,2.2137,3/7/20,949
116,,France,46.2276,2.2137,3/8/20,1126
116,,France,46.2276,2.2137,3/9/20,1209
116,,France,46.2276,2.2137,3/10/20,1784
116,,France,46.2276,2.2137,3/11/20,2281
116,,France,46.2276,2.2137,3/12/20,2281
116,,France,46.2276,2.2137,3/13/20,3661
116,,France,46.2276,2.2137,3/14/20,4469
116,,France,46.2276,2.2137,3/15/20,4499
116,,France,46.2276,2.2137,3/16/20,6633
116,,France,46.2276,2.2137,3/17/20,7652
116,,France,46.2276,2.2137,3/18/20,9043
116,,France,46.2276,2.2137,3/19/20,10871
116,,France,46.2276,2.2137,3/20/20,12612
116,,France,46.2276,2.2137,3/21/20,14282
116,,France,46.2276,2.2137,3/22/20,16018
116,,France,46.2276,2.2137,3/23/20,19856
116,,France,46.2276,2.2137,3/24/20,22304
116,,France,46.2276,2.2137,3/25/20,25233
116,,France,46.2276,2.2137,3/26/20,29155
116,,France,46.2276,2.2137,3/27/20,32964
117,,Gabon,-0.8037,11.6094,1/22/20,0
117,,Gabon,-0.8037,11.6094,1/23/20,0
117,,Gabon,-0.8037,11.6094,1/24/20,0
117,,Gabon,-0.8037,11.6094,1/25/20,0
117,,Gabon,-0.8037,11.6094,1/26/20,0
117,,Gabon,-0.8037,11.6094,1/27/20,0
117,,Gabon,-0.8037,11.6094,1/28/20,0
117,,Gabon,-0.8037,11.6094,1/29/20,0
117,,Gabon,-0.8037,11.6094,1/30/20,0
117,,Gabon,-0.8037,11.6094,1/31/20,0
117,,Gabon,-0.8037,11.6094,2/1/20,0
117,,Gabon,-0.8037,11.6094,2/2/20,0
117,,Gabon,-0.8037,11.6094,2/3/20,0
117,,Gabon,-0.8037,11.6094,2/4/20,0
117,,Gabon,-0.8037,11.6094,2/5/20,0
117,,Gabon,-0.8037,11.6094,2/6/20,0
117,,Gabon,-0.8037,11.6094,2/7/20,0
117,,Gabon,-0.8037,11.6094,2/8/20,0
117,,Gabon,-0.8037,11.6094,2/9/20,0
117,,Gabon,-0.8037,11.6094,2/10/20,0
117,,Gabon,-0.8037,11.6094,2/11/20,0
117,,Gabon,-0.8037,11.6094,2/12/20,0
117,,Gabon,-0.8037,11.6094,2/13/20,0
117,,Gabon,-0.8037,11.6094,2/14/20,0
117,,Gabon,-0.8037,11.6094,2/15/20,0
117,,Gabon,-0.8037,11.6094,2/16/20,0
117,,Gabon,-0.8037,11.6094,2/17/20,0
117,,Gabon,-0.8037,11.6094,2/18/20,0
117,,Gabon,-0.8037,11.6094,2/19/20,0
117,,Gabon,-0.8037,11.6094,2/20/20,0
117,,Gabon,-0.8037,11.6094,2/21/20,0
117,,Gabon,-0.8037,11.6094,2/22/20,0
117,,Gabon,-0.8037,11.6094,2/23/20,0
117,,Gabon,-0.8037,11.6094,2/24/20,0
117,,Gabon,-0.8037,11.6094,2/25/20,0
117,,Gabon,-0.8037,11.6094,2/26/20,0
117,,Gabon,-0.8037,11.6094,2/27/20,0
117,,Gabon,-0.8037,11.6094,2/28/20,0
117,,Gabon,-0.8037,11.6094,2/29/20,0
117,,Gabon,-0.8037,11.6094,3/1/20,0
117,,Gabon,-0.8037,11.6094,3/2/20,0
117,,Gabon,-0.8037,11.6094,3/3/20,0
117,,Gabon,-0.8037,11.6094,3/4/20,0
117,,Gabon,-0.8037,11.6094,3/5/20,0
117,,Gabon,-0.8037,11.6094,3/6/20,0
117,,Gabon,-0.8037,11.6094,3/7/20,0
117,,Gabon,-0.8037,11.6094,3/8/20,0
117,,Gabon,-0.8037,11.6094,3/9/20,0
117,,Gabon,-0.8037,11.6094,3/10/20,0
117,,Gabon,-0.8037,11.6094,3/11/20,0
117,,Gabon,-0.8037,11.6094,3/12/20,0
117,,Gabon,-0.8037,11.6094,3/13/20,0
117,,Gabon,-0.8037,11.6094,3/14/20,1
117,,Gabon,-0.8037,11.6094,3/15/20,1
117,,Gabon,-0.8037,11.6094,3/16/20,1
117,,Gabon,-0.8037,11.6094,3/17/20,1
117,,Gabon,-0.8037,11.6094,3/18/20,1
117,,Gabon,-0.8037,11.6094,3/19/20,1
117,,Gabon,-0.8037,11.6094,3/20/20,3
117,,Gabon,-0.8037,11.6094,3/21/20,4
117,,Gabon,-0.8037,11.6094,3/22/20,5
117,,Gabon,-0.8037,11.6094,3/23/20,5
117,,Gabon,-0.8037,11.6094,3/24/20,6
117,,Gabon,-0.8037,11.6094,3/25/20,6
117,,Gabon,-0.8037,11.6094,3/26/20,7
117,,Gabon,-0.8037,11.6094,3/27/20,7
118,,Gambia,13.4432,-15.3101,1/22/20,0
118,,Gambia,13.4432,-15.3101,1/23/20,0
118,,Gambia,13.4432,-15.3101,1/24/20,0
118,,Gambia,13.4432,-15.3101,1/25/20,0
118,,Gambia,13.4432,-15.3101,1/26/20,0
118,,Gambia,13.4432,-15.3101,1/27/20,0
118,,Gambia,13.4432,-15.3101,1/28/20,0
118,,Gambia,13.4432,-15.3101,1/29/20,0
118,,Gambia,13.4432,-15.3101,1/30/20,0
118,,Gambia,13.4432,-15.3101,1/31/20,0
118,,Gambia,13.4432,-15.3101,2/1/20,0
118,,Gambia,13.4432,-15.3101,2/2/20,0
118,,Gambia,13.4432,-15.3101,2/3/20,0
118,,Gambia,13.4432,-15.3101,2/4/20,0
118,,Gambia,13.4432,-15.3101,2/5/20,0
118,,Gambia,13.4432,-15.3101,2/6/20,0
118,,Gambia,13.4432,-15.3101,2/7/20,0
118,,Gambia,13.4432,-15.3101,2/8/20,0
118,,Gambia,13.4432,-15.3101,2/9/20,0
118,,Gambia,13.4432,-15.3101,2/10/20,0
118,,Gambia,13.4432,-15.3101,2/11/20,0
118,,Gambia,13.4432,-15.3101,2/12/20,0
118,,Gambia,13.4432,-15.3101,2/13/20,0
118,,Gambia,13.4432,-15.3101,2/14/20,0
118,,Gambia,13.4432,-15.3101,2/15/20,0
118,,Gambia,13.4432,-15.3101,2/16/20,0
118,,Gambia,13.4432,-15.3101,2/17/20,0
118,,Gambia,13.4432,-15.3101,2/18/20,0
118,,Gambia,13.4432,-15.3101,2/19/20,0
118,,Gambia,13.4432,-15.3101,2/20/20,0
118,,Gambia,13.4432,-15.3101,2/21/20,0
118,,Gambia,13.4432,-15.3101,2/22/20,0
118,,Gambia,13.4432,-15.3101,2/23/20,0
118,,Gambia,13.4432,-15.3101,2/24/20,0
118,,Gambia,13.4432,-15.3101,2/25/20,0
118,,Gambia,13.4432,-15.3101,2/26/20,0
118,,Gambia,13.4432,-15.3101,2/27/20,0
118,,Gambia,13.4432,-15.3101,2/28/20,0
118,,Gambia,13.4432,-15.3101,2/29/20,0
118,,Gambia,13.4432,-15.3101,3/1/20,0
118,,Gambia,13.4432,-15.3101,3/2/20,0
118,,Gambia,13.4432,-15.3101,3/3/20,0
118,,Gambia,13.4432,-15.3101,3/4/20,0
118,,Gambia,13.4432,-15.3101,3/5/20,0
118,,Gambia,13.4432,-15.3101,3/6/20,0
118,,Gambia,13.4432,-15.3101,3/7/20,0
118,,Gambia,13.4432,-15.3101,3/8/20,0
118,,Gambia,13.4432,-15.3101,3/9/20,0
118,,Gambia,13.4432,-15.3101,3/10/20,0
118,,Gambia,13.4432,-15.3101,3/11/20,0
118,,Gambia,13.4432,-15.3101,3/12/20,0
118,,Gambia,13.4432,-15.3101,3/13/20,0
118,,Gambia,13.4432,-15.3101,3/14/20,0
118,,Gambia,13.4432,-15.3101,3/15/20,0
118,,Gambia,13.4432,-15.3101,3/16/20,0
118,,Gambia,13.4432,-15.3101,3/17/20,1
118,,Gambia,13.4432,-15.3101,3/18/20,1
118,,Gambia,13.4432,-15.3101,3/19/20,1
118,,Gambia,13.4432,-15.3101,3/20/20,1
118,,Gambia,13.4432,-15.3101,3/21/20,1
118,,Gambia,13.4432,-15.3101,3/22/20,1
118,,Gambia,13.4432,-15.3101,3/23/20,2
118,,Gambia,13.4432,-15.3101,3/24/20,3
118,,Gambia,13.4432,-15.3101,3/25/20,3
118,,Gambia,13.4432,-15.3101,3/26/20,3
118,,Gambia,13.4432,-15.3101,3/27/20,3
119,,Georgia,42.3154,43.3569,1/22/20,0
119,,Georgia,42.3154,43.3569,1/23/20,0
119,,Georgia,42.3154,43.3569,1/24/20,0
119,,Georgia,42.3154,43.3569,1/25/20,0
119,,Georgia,42.3154,43.3569,1/26/20,0
119,,Georgia,42.3154,43.3569,1/27/20,0
119,,Georgia,42.3154,43.3569,1/28/20,0
119,,Georgia,42.3154,43.3569,1/29/20,0
119,,Georgia,42.3154,43.3569,1/30/20,0
119,,Georgia,42.3154,43.3569,1/31/20,0
119,,Georgia,42.3154,43.3569,2/1/20,0
119,,Georgia,42.3154,43.3569,2/2/20,0
119,,Georgia,42.3154,43.3569,2/3/20,0
119,,Georgia,42.3154,43.3569,2/4/20,0
119,,Georgia,42.3154,43.3569,2/5/20,0
119,,Georgia,42.3154,43.3569,2/6/20,0
119,,Georgia,42.3154,43.3569,2/7/20,0
119,,Georgia,42.3154,43.3569,2/8/20,0
119,,Georgia,42.3154,43.3569,2/9/20,0
119,,Georgia,42.3154,43.3569,2/10/20,0
119,,Georgia,42.3154,43.3569,2/11/20,0
119,,Georgia,42.3154,43.3569,2/12/20,0
119,,Georgia,42.3154,43.3569,2/13/20,0
119,,Georgia,42.3154,43.3569,2/14/20,0
119,,Georgia,42.3154,43.3569,2/15/20,0
119,,Georgia,42.3154,43.3569,2/16/20,0
119,,Georgia,42.3154,43.3569,2/17/20,0
119,,Georgia,42.3154,43.3569,2/18/20,0
119,,Georgia,42.3154,43.3569,2/19/20,0
119,,Georgia,42.3154,43.3569,2/20/20,0
119,,Georgia,42.3154,43.3569,2/21/20,0
119,,Georgia,42.3154,43.3569,2/22/20,0
119,,Georgia,42.3154,43.3569,2/23/20,0
119,,Georgia,42.3154,43.3569,2/24/20,0
119,,Georgia,42.3154,43.3569,2/25/20,0
119,,Georgia,42.3154,43.3569,2/26/20,1
119,,Georgia,42.3154,43.3569,2/27/20,1
119,,Georgia,42.3154,43.3569,2/28/20,1
119,,Georgia,42.3154,43.3569,2/29/20,1
119,,Georgia,42.3154,43.3569,3/1/20,3
119,,Georgia,42.3154,43.3569,3/2/20,3
119,,Georgia,42.3154,43.3569,3/3/20,3
119,,Georgia,42.3154,43.3569,3/4/20,3
119,,Georgia,42.3154,43.3569,3/5/20,4
119,,Georgia,42.3154,43.3569,3/6/20,4
119,,Georgia,42.3154,43.3569,3/7/20,4
119,,Georgia,42.3154,43.3569,3/8/20,13
119,,Georgia,42.3154,43.3569,3/9/20,15
119,,Georgia,42.3154,43.3569,3/10/20,15
119,,Georgia,42.3154,43.3569,3/11/20,24
119,,Georgia,42.3154,43.3569,3/12/20,24
119,,Georgia,42.3154,43.3569,3/13/20,25
119,,Georgia,42.3154,43.3569,3/14/20,30
119,,Georgia,42.3154,43.3569,3/15/20,33
119,,Georgia,42.3154,43.3569,3/16/20,33
119,,Georgia,42.3154,43.3569,3/17/20,34
119,,Georgia,42.3154,43.3569,3/18/20,38
119,,Georgia,42.3154,43.3569,3/19/20,40
119,,Georgia,42.3154,43.3569,3/20/20,43
119,,Georgia,42.3154,43.3569,3/21/20,49
119,,Georgia,42.3154,43.3569,3/22/20,54
119,,Georgia,42.3154,43.3569,3/23/20,61
119,,Georgia,42.3154,43.3569,3/24/20,70
119,,Georgia,42.3154,43.3569,3/25/20,75
119,,Georgia,42.3154,43.3569,3/26/20,79
119,,Georgia,42.3154,43.3569,3/27/20,83
120,,Germany,51.0,9.0,1/22/20,0
120,,Germany,51.0,9.0,1/23/20,0
120,,Germany,51.0,9.0,1/24/20,0
120,,Germany,51.0,9.0,1/25/20,0
120,,Germany,51.0,9.0,1/26/20,0
120,,Germany,51.0,9.0,1/27/20,1
120,,Germany,51.0,9.0,1/28/20,4
120,,Germany,51.0,9.0,1/29/20,4
120,,Germany,51.0,9.0,1/30/20,4
120,,Germany,51.0,9.0,1/31/20,5
120,,Germany,51.0,9.0,2/1/20,8
120,,Germany,51.0,9.0,2/2/20,10
120,,Germany,51.0,9.0,2/3/20,12
120,,Germany,51.0,9.0,2/4/20,12
120,,Germany,51.0,9.0,2/5/20,12
120,,Germany,51.0,9.0,2/6/20,12
120,,Germany,51.0,9.0,2/7/20,13
120,,Germany,51.0,9.0,2/8/20,13
120,,Germany,51.0,9.0,2/9/20,14
120,,Germany,51.0,9.0,2/10/20,14
120,,Germany,51.0,9.0,2/11/20,16
120,,Germany,51.0,9.0,2/12/20,16
120,,Germany,51.0,9.0,2/13/20,16
120,,Germany,51.0,9.0,2/14/20,16
120,,Germany,51.0,9.0,2/15/20,16
120,,Germany,51.0,9.0,2/16/20,16
120,,Germany,51.0,9.0,2/17/20,16
120,,Germany,51.0,9.0,2/18/20,16
120,,Germany,51.0,9.0,2/19/20,16
120,,Germany,51.0,9.0,2/20/20,16
120,,Germany,51.0,9.0,2/21/20,16
120,,Germany,51.0,9.0,2/22/20,16
120,,Germany,51.0,9.0,2/23/20,16
120,,Germany,51.0,9.0,2/24/20,16
120,,Germany,51.0,9.0,2/25/20,17
120,,Germany,51.0,9.0,2/26/20,27
120,,Germany,51.0,9.0,2/27/20,46
120,,Germany,51.0,9.0,2/28/20,48
120,,Germany,51.0,9.0,2/29/20,79
120,,Germany,51.0,9.0,3/1/20,130
120,,Germany,51.0,9.0,3/2/20,159
120,,Germany,51.0,9.0,3/3/20,196
120,,Germany,51.0,9.0,3/4/20,262
120,,Germany,51.0,9.0,3/5/20,482
120,,Germany,51.0,9.0,3/6/20,670
120,,Germany,51.0,9.0,3/7/20,799
120,,Germany,51.0,9.0,3/8/20,1040
120,,Germany,51.0,9.0,3/9/20,1176
120,,Germany,51.0,9.0,3/10/20,1457
120,,Germany,51.0,9.0,3/11/20,1908
120,,Germany,51.0,9.0,3/12/20,2078
120,,Germany,51.0,9.0,3/13/20,3675
120,,Germany,51.0,9.0,3/14/20,4585
120,,Germany,51.0,9.0,3/15/20,5795
120,,Germany,51.0,9.0,3/16/20,7272
120,,Germany,51.0,9.0,3/17/20,9257
120,,Germany,51.0,9.0,3/18/20,12327
120,,Germany,51.0,9.0,3/19/20,15320
120,,Germany,51.0,9.0,3/20/20,19848
120,,Germany,51.0,9.0,3/21/20,22213
120,,Germany,51.0,9.0,3/22/20,24873
120,,Germany,51.0,9.0,3/23/20,29056
120,,Germany,51.0,9.0,3/24/20,32986
120,,Germany,51.0,9.0,3/25/20,37323
120,,Germany,51.0,9.0,3/26/20,43938
120,,Germany,51.0,9.0,3/27/20,50871
121,,Ghana,7.9465,-1.0232,1/22/20,0
121,,Ghana,7.9465,-1.0232,1/23/20,0
121,,Ghana,7.9465,-1.0232,1/24/20,0
121,,Ghana,7.9465,-1.0232,1/25/20,0
121,,Ghana,7.9465,-1.0232,1/26/20,0
121,,Ghana,7.9465,-1.0232,1/27/20,0
121,,Ghana,7.9465,-1.0232,1/28/20,0
121,,Ghana,7.9465,-1.0232,1/29/20,0
121,,Ghana,7.9465,-1.0232,1/30/20,0
121,,Ghana,7.9465,-1.0232,1/31/20,0
121,,Ghana,7.9465,-1.0232,2/1/20,0
121,,Ghana,7.9465,-1.0232,2/2/20,0
121,,Ghana,7.9465,-1.0232,2/3/20,0
121,,Ghana,7.9465,-1.0232,2/4/20,0
121,,Ghana,7.9465,-1.0232,2/5/20,0
121,,Ghana,7.9465,-1.0232,2/6/20,0
121,,Ghana,7.9465,-1.0232,2/7/20,0
121,,Ghana,7.9465,-1.0232,2/8/20,0
121,,Ghana,7.9465,-1.0232,2/9/20,0
121,,Ghana,7.9465,-1.0232,2/10/20,0
121,,Ghana,7.9465,-1.0232,2/11/20,0
121,,Ghana,7.9465,-1.0232,2/12/20,0
121,,Ghana,7.9465,-1.0232,2/13/20,0
121,,Ghana,7.9465,-1.0232,2/14/20,0
121,,Ghana,7.9465,-1.0232,2/15/20,0
121,,Ghana,7.9465,-1.0232,2/16/20,0
121,,Ghana,7.9465,-1.0232,2/17/20,0
121,,Ghana,7.9465,-1.0232,2/18/20,0
121,,Ghana,7.9465,-1.0232,2/19/20,0
121,,Ghana,7.9465,-1.0232,2/20/20,0
121,,Ghana,7.9465,-1.0232,2/21/20,0
121,,Ghana,7.9465,-1.0232,2/22/20,0
121,,Ghana,7.9465,-1.0232,2/23/20,0
121,,Ghana,7.9465,-1.0232,2/24/20,0
121,,Ghana,7.9465,-1.0232,2/25/20,0
121,,Ghana,7.9465,-1.0232,2/26/20,0
121,,Ghana,7.9465,-1.0232,2/27/20,0
121,,Ghana,7.9465,-1.0232,2/28/20,0
121,,Ghana,7.9465,-1.0232,2/29/20,0
121,,Ghana,7.9465,-1.0232,3/1/20,0
121,,Ghana,7.9465,-1.0232,3/2/20,0
121,,Ghana,7.9465,-1.0232,3/3/20,0
121,,Ghana,7.9465,-1.0232,3/4/20,0
121,,Ghana,7.9465,-1.0232,3/5/20,0
121,,Ghana,7.9465,-1.0232,3/6/20,0
121,,Ghana,7.9465,-1.0232,3/7/20,0
121,,Ghana,7.9465,-1.0232,3/8/20,0
121,,Ghana,7.9465,-1.0232,3/9/20,0
121,,Ghana,7.9465,-1.0232,3/10/20,0
121,,Ghana,7.9465,-1.0232,3/11/20,0
121,,Ghana,7.9465,-1.0232,3/12/20,0
121,,Ghana,7.9465,-1.0232,3/13/20,0
121,,Ghana,7.9465,-1.0232,3/14/20,3
121,,Ghana,7.9465,-1.0232,3/15/20,6
121,,Ghana,7.9465,-1.0232,3/16/20,6
121,,Ghana,7.9465,-1.0232,3/17/20,7
121,,Ghana,7.9465,-1.0232,3/18/20,7
121,,Ghana,7.9465,-1.0232,3/19/20,11
121,,Ghana,7.9465,-1.0232,3/20/20,16
121,,Ghana,7.9465,-1.0232,3/21/20,19
121,,Ghana,7.9465,-1.0232,3/22/20,23
121,,Ghana,7.9465,-1.0232,3/23/20,27
121,,Ghana,7.9465,-1.0232,3/24/20,53
121,,Ghana,7.9465,-1.0232,3/25/20,93
121,,Ghana,7.9465,-1.0232,3/26/20,132
